"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC117870457",-2.39680027576781,1.46073484123972,-12.6335868189092,8.63416983517737e-06,0.00054659514681995,4.42075106612892
"NRF1",-1.11569663230801,4.18384499472893,-12.6154193368192,8.71193590363532e-06,0.00054659514681995,4.21466602258163
"LOC117875454",2.75606403257474,1.45665118174058,12.6108903472422,8.73144746180693e-06,0.00054659514681995,4.39330311575964
"B4GALT5",1.10709839277374,5.13359275405632,12.6015154230229,8.77199585034266e-06,0.00054659514681995,4.16479132764533
"LOC117886930",-1.3993554847825,1.80184051852028,-12.598792229971,8.78381473495867e-06,0.00054659514681995,4.41671036127118
"XIRP1",1.64200683377319,10.0036587735487,12.5871992420472,8.83433452997264e-06,0.00054659514681995,4.37999653836287
"LOC117870007",1.42897752516111,2.54843949137956,12.5824307878339,8.85521133269577e-06,0.00054659514681995,4.38440827973581
"LOC117888056",2.35007340960717,0.263828645201813,12.567077709804,8.92281499823862e-06,0.00054659514681995,4.2077713490794
"LOC117884806",1.89523295625347,6.88825980379841,12.555378922833,8.97472624373151e-06,0.00054659514681995,4.20237803404987
"PRDM5",1.67795762835601,2.54736855242377,12.5483718290238,9.00598516168894e-06,0.00054659514681995,4.37074264625266
"UBXN11",1.49088924941831,1.40540114699997,12.5483493793905,9.00608551129546e-06,0.00054659514681995,4.38164051885484
"LOC117878835",-1.67900595785722,2.62314595727547,-12.5242542732559,9.11453518361234e-06,0.000551201515228956,4.3446831178264
"ITGAE",-2.71456797162378,2.01760949810123,-12.5103483393531,9.1778072745771e-06,0.000553052706691865,4.37342489591389
"TNFRSF14",-1.30734647087079,4.19214596703813,-12.4939286842317,9.25316783606178e-06,0.000555616634638419,4.15252945203334
"MGLL",1.05158491359324,6.45921662458077,12.4327606201599,9.54023706741993e-06,0.000562061007703571,4.10210942001502
"LOC117876597",-7.20231567383657,-2.80140096253278,-12.4272285965751,9.56670050126242e-06,0.000562061007703571,2.54271913105397
"LOC117887154",-4.04481030203808,0.127722237175131,-12.4054257987131,9.67182287961377e-06,0.00056473440282931,4.01461785425137
"AJM1",2.42932138261632,-0.158002473675024,12.3637189834235,9.87663364924664e-06,0.000568618371652885,4.01213550068657
"NUBP1",-5.57774134870329,-2.84245564216226,-12.3589852559169,9.90019312337064e-06,0.000568618371652885,2.46931182806824
"ENTPD5",1.08449672989801,3.22365965913451,12.351051507938,9.93982389471765e-06,0.000568618371652885,4.19349572299016
"LOC117885698",-5.37742738945059,-5.26142546147727,-12.323538816393,1.00786750032897e-05,0.000572532369353751,2.10445553346089
"IGSF5",-9.67463339437141,-1.0379760901078,-12.3186175325971,1.01037461030905e-05,0.000572532369353751,2.61737483855764
"SLC39A13",1.22994049118063,6.31600358148598,12.3174551851301,1.01096780509521e-05,0.000572532369353751,4.03333413343073
"LOC117881782",-2.52775648439135,-0.31879170689125,-12.250334238593,1.04591128455617e-05,0.000590347192712985,3.95201223037513
"LOC117877648",-1.78247069075952,1.64059318356771,-12.2343765655687,1.05442188774756e-05,0.00059156682633378,4.23613558346292
"TRPV1",-2.4979384807946,0.515533222331571,-12.2245689352362,1.05969200821292e-05,0.00059156682633378,4.12930686213365
"DAO",-1.34735773143584,1.68834528396863,-12.2117417613456,1.06663042494492e-05,0.00059156682633378,4.22463150641959
"YARS1",1.03914415795869,5.16621562776284,12.2116982193349,1.0666540662352e-05,0.00059156682633378,3.9468034969833
"HHLA1",-3.02809541972263,-0.336054751235473,-12.2091550852437,1.0680359151923e-05,0.00059156682633378,3.89593263744166
"BAZ2A",-1.08604613867873,5.43709112193439,-12.2058420021697,1.0698392139517e-05,0.00059156682633378,3.93077897026127
"LOC117889041",3.52260915399682,-0.123279025396855,12.1865227308701,1.0804245715575e-05,0.000593987963317637,3.85477672366534
"CEP70",-1.06803581437837,3.45877523592308,-12.1778647361775,1.08520745412919e-05,0.000594607181461537,4.05684237767839
"SLC38A9",1.26226992573027,2.64228709759902,12.1717726269057,1.0885874647573e-05,0.000594607181461537,4.16045581011402
"LOC117877568",-1.96098503813003,3.02422110881244,-12.1654906815194,1.09208547472118e-05,0.000594607181461537,4.12421761912029
"LOC117881163",-4.91454454745989,-3.25647215869737,-12.1151282361017,1.12060073672787e-05,0.000605909197677445,2.33961648898537
"KLHDC8A",-1.59987667509551,2.80497796565605,-12.1099547107868,1.1235781495938e-05,0.000605909197677445,4.10820933008268
"LOC117868825",-3.03649769646133,2.29961408718155,-12.0758604082195,1.14342864364037e-05,0.000612861402795205,4.15018068656505
"CCL22",1.80118393020959,3.63109506430771,12.0753841811566,1.14370875381376e-05,0.000612861402795205,4.02159127478957
"ADGRG7",-8.46684466934334,-2.00976348027847,-12.0635081918239,1.15071961160674e-05,0.000614673034174665,2.52551960093739
"LOC117871068",-1.66885080410811,2.67411619447512,-12.0224976247259,1.17531225198271e-05,0.000625835294428403,4.07453931341748
"LOC117889395",-1.02752508598236,3.61040792504149,-11.9962805194013,1.19135012816179e-05,0.000632386574299801,3.93588210571799
"SORCS2",3.06456563907689,1.12566969372059,11.9852670233101,1.19816234700695e-05,0.000634015094433394,4.0599952213638
"LOC117877349",3.36823205227096,1.60569509802238,11.9466311601135,1.22241631553567e-05,0.000642831536365387,4.07293358249787
"LOC117870670",4.77299777740065,-2.97135422466534,11.9285307846335,1.23397268250547e-05,0.000645140854731265,2.34992714850145
"PRKCA",1.11695755222428,3.85689681699688,11.9278221448625,1.23442766747139e-05,0.000645140854731265,3.88483632850375
"LOC117878599",4.18327832175432,-2.06785696234343,11.912298094356,1.24444346804748e-05,0.000648374192136862,2.87939104127602
"CDK2AP1",1.79071940684292,1.22153807890145,11.8887011464183,1.25984709117842e-05,0.000653796037577129,4.04867872252541
"LOC117884432",1.50106561404949,1.43726793978639,11.8769612019989,1.26759222490415e-05,0.000653796037577129,4.05258072915675
"LOC117888498",-2.93413487426914,-0.43265762651555,-11.8650150203925,1.27552962256876e-05,0.000653796037577129,3.73620769620427
"ITM2C",2.82897030482267,2.58568559225038,11.8631184484333,1.27679500624361e-05,0.000653796037577129,4.0309280399519
"TMEM234",-1.17588765233591,3.32018739334892,-11.8596049072624,1.27914303643249e-05,0.000653796037577129,3.89925425608193
"PIH1D1",1.52051158424236,3.36353473460832,11.8445516235977,1.2892591645171e-05,0.000653796037577129,3.91272914192606
"ALCAM",1.13616253369946,6.96294364858476,11.8440476088715,1.28959945993481e-05,0.000653796037577129,3.80372497332329
"DYNC2LI1",1.45758598595818,3.34963428519988,11.8122064539456,1.31130830504788e-05,0.000653901462462278,3.89393516941534
"NOXA1",2.86540494476814,0.181528201598415,11.8016107665487,1.31862516744126e-05,0.000653901462462278,3.83176833006099
"LOC117870436",-1.80486264141015,1.42100337170424,-11.7965134318812,1.32216183799662e-05,0.000653901462462278,4.01188381978567
"TBC1D19",1.0265112447489,2.92075490783386,11.7815879172903,1.33258039948872e-05,0.000655947206527397,3.91440780678658
"LOC117878115",-1.20141636855115,2.58983568617,-11.7582010447739,1.34909554670386e-05,0.000659150590363219,3.93063135933049
"LOC117887156",2.06478492706828,1.91388081431056,11.7558534700091,1.35076628391919e-05,0.000659150590363219,3.98937023485369
"LOC117881055",-3.67249824114626,-1.38481151083902,-11.735729073224,1.36518647408913e-05,0.000662021790800221,3.28516074909744
"CAMK2A",-1.26769229114014,6.45996435481799,-11.7296361210192,1.36958721229783e-05,0.000662021790800221,3.70278442984118
"BCHE",1.91775604557959,3.95616506612703,11.7259069359874,1.37228871771616e-05,0.000662021790800221,3.79232954108277
"PTN",-1.18733401717893,3.8700741701005,-11.716178100087,1.37936536650907e-05,0.00066354527701983,3.74758768948641
"GPCPD1",1.4303992495153,5.19736980085535,11.7074167116012,1.3857741964918e-05,0.000664739786662764,3.6711149783835
"CHST15",-1.57036756617342,3.93175333252299,-11.6935075985959,1.39601889440287e-05,0.000665881350392219,3.73828030795157
"ERICH3",-1.76079987082746,0.742899094136158,-11.664282098128,1.41782955097929e-05,0.000668949987471234,3.91229906353964
"LY75",-1.2790361996046,6.32904586534417,-11.6636296391495,1.41832092113176e-05,0.000668949987471234,3.65671417565423
"RSPO1",2.53785456603946,-0.330685625321888,11.6584811606874,1.42220513488244e-05,0.000668949987471234,3.668451251085
"STYXL1",1.11817725840783,3.33169087445607,11.6275948457803,1.44576511310486e-05,0.000674411588435391,3.77954275786266
"NIM1K",-2.30518183665725,-0.014102148232211,-11.6155910822203,1.45504227642046e-05,0.0006768744743579,3.76851854883652
"LOC117869660",3.43875139097939,-0.701693026088068,11.5969017482818,1.46962284998054e-05,0.000679251156030895,3.45194294585968
"LOC117887346",-3.64897414834931,-0.670176305620805,-11.5754498734122,1.48656592040994e-05,0.000679251156030895,3.48579022820891
"TMEM53",-1.00839811803863,3.13310592932301,-11.5745722862324,1.48726381629905e-05,0.000679251156030895,3.75833311307825
"KCNK13",2.17838299289258,1.87710504943941,11.5375376088896,1.51706133426832e-05,0.000683434451477322,3.87455873295347
"LOC117876588",1.21946412008711,2.86422597873543,11.5357735622436,1.51849767582453e-05,0.000683434451477322,3.78672453613226
"TMEM240",-2.73757601209963,0.85369558791893,-11.5322546200978,1.5213675754914e-05,0.000683434451477322,3.83832323577235
"LOC117877976",-2.40288436422281,2.45034865886411,-11.527018516013,1.52564945761783e-05,0.000683434451477322,3.83545309144005
"ASIC1",2.67671164643425,2.46170766584624,11.5149155146378,1.53559989607176e-05,0.000684395529712489,3.84504599521569
"LOC117871780",-1.16687774896966,2.88592021576667,-11.5145779745652,1.53587846979712e-05,0.000684395529712489,3.75880949372005
"BBOF1",1.98531640670036,1.83430072960625,11.5021210428354,1.54619995489051e-05,0.000685387534978036,3.85534245222802
"UPP1",2.05259259254142,2.9022961445668,11.465248532436,1.57722153330497e-05,0.000691456588727777,3.7670225219766
"TRPM5",-2.10735892749449,4.75686130043408,-11.4640929338105,1.57820525053605e-05,0.000691456588727777,3.54946882708677
"SULT4A1",5.38607664949666,-0.832562575903912,11.45909238065,1.58247016064687e-05,0.000691456588727777,3.09531959652192
"SYT7",-1.67153055793028,2.83161733772311,-11.4568436963295,1.58439234882406e-05,0.000691456588727777,3.74322905944603
"LSMEM1",-2.11180560429715,3.58414834964107,-11.4449964290536,1.59456384280185e-05,0.000693305148911668,3.65762937500184
"LOC117888733",-1.44449967802894,3.76469258451887,-11.4423838992457,1.59681691416495e-05,0.000693305148911668,3.60795111733562
"SNCB",3.38946976707439,0.646880357530596,11.4081152491715,1.62671159920009e-05,0.000700893320846187,3.70741434126056
"ASIC2",2.48401574850195,-0.851126578264893,11.4009536961475,1.63303996584308e-05,0.000701834155878703,3.41484776017311
"TRAIP",-1.26353812577993,2.67751792486949,-11.3519915003654,1.67707108193828e-05,0.000713513684182435,3.69202934399162
"SMKR1",-2.93596176569662,0.217218491618067,-11.3364548281128,1.69132682631919e-05,0.000715261657863503,3.65462959176927
"ARPIN",-1.0243987355806,3.80843571870983,-11.3337186569348,1.6938517971019e-05,0.000715261657863503,3.52674449918241
"ITIH5",1.40172781623677,5.36561552752727,11.3222428727938,1.70448903686084e-05,0.000717776916176186,3.43929995714084
"LOC117888569",1.5720776295253,2.34479206041238,11.2956107959573,1.72947197062627e-05,0.000717776916176186,3.70798788168252
"LOC117868693",-4.18097649490933,0.771260331602345,-11.2888921943852,1.73584077761173e-05,0.000717776916176186,3.65628653884702
"LOC117877910",-1.5637066348525,3.1895900459144,-11.2847531335516,1.73977774786527e-05,0.000717776916176186,3.59542864187574
"LOC117886959",-2.45734267718252,0.575355033685586,-11.2603278451197,1.76322030140123e-05,0.000722920323574505,3.6823791091556
"FANCL",-1.7154974361349,2.77223556548633,-11.2438810732335,1.77920968607131e-05,0.000725032118527424,3.62728743216334
"LOC117878785",-2.19341882179178,3.24123288680368,-11.237294804143,1.78565942434387e-05,0.000725032118527424,3.5821755488732
"LOC117870031",2.52826486498016,1.13403992908473,11.235797253752,1.78712967422522e-05,0.000725032118527424,3.70186315233015
"NFKBIZ",1.04789518239031,5.03543849706586,11.2303101592108,1.79252862676544e-05,0.000725032118527424,3.37677075950163
"DDX28",-1.35144846175548,1.88925635320612,-11.2196826197317,1.8030387967973e-05,0.000726925141575444,3.68799372827219
"ARID5B",1.52590823537074,3.97058644846933,11.2045993583176,1.81807717689877e-05,0.000727963105264736,3.4653487647798
"DPH6",1.54403609643488,2.07773363016956,11.1988000560635,1.82389751219269e-05,0.000727963105264736,3.67214810869369
"LOC117886646",-5.15581150613635,-5.37517128838093,-11.1961530454273,1.82656123139822e-05,0.000727963105264736,1.83197509860159
"PLEKHG1",1.64354280723216,3.31046627112927,11.1956095390147,1.8271087210625e-05,0.000727963105264736,3.54891754360214
"LOC117868095",3.88434696525529,-1.6117084047856,11.1774456595699,1.84551453870586e-05,0.000733570368166816,2.90458999684973
"LOC117879403",2.49028225452108,0.338605346565374,11.1679835804096,1.85518692557418e-05,0.000735688061141629,3.58822524438409
"C1QC",1.59357463817848,5.324819367831,11.158413219669,1.86502924767683e-05,0.000737863089974573,3.34754267706252
"LOC117883096",5.06098756828751,-5.1578525379889,11.1220411899663,1.90298563919608e-05,0.000747151776627289,1.89373308869727
"LOC117872633",-2.38847550303915,0.476479369011926,-11.1191242334268,1.90606787554079e-05,0.000747151776627289,3.6021786826975
"ANO2",-1.99172952625981,1.41261029992696,-11.1190399536481,1.90615701590379e-05,0.000747151776627289,3.65149769368468
"SLITRK3",2.55185700718961,-0.782008555390326,11.0979150720105,1.92865190669891e-05,0.000754223157878351,3.30464564583739
"PPP4R4",1.65692942815468,1.82896946916993,11.0856064573528,1.9418992242839e-05,0.000755912173903432,3.62291678104451
"HSD17B14",-1.19927580628021,2.53770253631003,-11.0714785165603,1.95723355415511e-05,0.000760133847993313,3.54345454437106
"RAD54B",1.73074448076285,1.32132590074661,11.0490328423832,1.98188261672118e-05,0.000766192199747484,3.61323709196922
"LOC117884099",-1.19074834314223,2.1116988392574,-11.0175782833686,2.01702690837911e-05,0.000776234469081443,3.55470945940559
"SMCO1",-2.39162912249231,1.08759832648197,-11.0113831417291,2.02403278656549e-05,0.00077716433503205,3.58817345176117
"LOC117871969",6.25261741266011,-1.53440593416497,11.0013305867198,2.03546040273917e-05,0.000777199112627959,2.49086288318023
"KCTD15",-1.00111774157603,4.39289385103349,-10.9920271382973,2.0461024713675e-05,0.000777199112627959,3.25359888022677
"ING3",-1.18051196289735,5.17042175957084,-10.9824076538026,2.05717326045024e-05,0.000777199112627959,3.20954822382624
"LOC117871347",3.73514847806528,-1.69817541750416,10.9822708361729,2.05733121508572e-05,0.000777199112627959,2.81959665883845
"ADAMTS14",3.16876533653772,1.38187368890779,10.9792328308498,2.06084215183342e-05,0.000777199112627959,3.56810738816118
"MANSC4",2.25509903502808,0.588474528122889,10.9724004357813,2.06876331153695e-05,0.000777684139191857,3.52893682063314
"LOC117883021",-2.04261178547096,0.0965437835680558,-10.9702069970627,2.0713136879202e-05,0.000777684139191857,3.48911092480264
"LOC117880832",1.04379443911379,2.78185787288733,10.9343678076051,2.11350046202147e-05,0.000790085529733686,3.44006215893848
"STRIP2",-1.33672036103347,6.28807174462124,-10.9303074319654,2.11834187975606e-05,0.000790085529733686,3.21172082669329
"MSL2",-1.06826309360253,4.1975698220628,-10.9228204216803,2.12730248266367e-05,0.000791683800855911,3.23139491719246
"LOC117885760",-2.03008297416226,4.1560331393424,-10.8981378837753,2.15715262689232e-05,0.000799279331097759,3.25336220631243
"CCDC150",-1.0756443107177,3.62259484824994,-10.8698957904281,2.19189899815843e-05,0.000810380474581151,3.27016070253518
"SLC16A2",1.32498310509754,5.85192988881169,10.8592428778821,2.20517183302553e-05,0.000811742927143942,3.15747592158495
"BBS7",-1.16212318269703,3.74610738813989,-10.8461610709415,2.22159728008507e-05,0.000812054594823301,3.24080146889502
"BCAT1",1.17073223227305,5.62878355916475,10.8422966105823,2.22647630943443e-05,0.000812054594823301,3.13761034071874
"LOC117874504",2.69356765209908,-0.670432123295838,10.8395140863478,2.22999696800824e-05,0.000812054594823301,3.21324317542594
"LOC117876533",-3.54343296061564,-0.647239603935015,-10.8227035652647,2.25140329341508e-05,0.000814144501406192,3.18927520320748
"LOC117879769",-5.96998187081337,-4.43912121050523,-10.8199218155359,2.25496823456862e-05,0.000814144501406192,1.95400880965066
"LOC117881716",-2.65900667129589,3.12337083607652,-10.7850951165302,2.30015295884688e-05,0.000823435307656536,3.34388325606731
"TXNRD1",-1.2541869352558,3.52341799218363,-10.775809877826,2.31237461820195e-05,0.000826064122574126,3.2304955221974
"LOC117888467",2.9122936585684,-0.0439815164204679,10.7618026700545,2.33095282307869e-05,0.00083064552195113,3.30466446726642
"LOC117881027",-8.29232181963916,-2.87024541999009,-10.7550908141033,2.33991563202438e-05,0.00083064552195113,2.15314006226586
